"system:index","RTENAME","RTENO","area","year",".geo"
417,"11-335 Dog Creek",NA,5.955122381403183,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
418,"11-409 BROOKMERE",NA,0.08076194007352941,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
419,"11-422 HAT CREEK",NA,1.3979185701746326,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
420,"11-514 COURTENAY",NA,15.12639281026349,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
421,"11-608 PARK RILL",NA,5.846286742310049,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
422,"11-008 BEAVERDELL",NA,1.2246005286764707,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
423,"11-014 ELSIE LAKE",NA,15.466764836550244,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
424,"11-019 MABEL LAKE",NA,12.808964478201588,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
425,"11-020 SALMON ARM",NA,10.205370398284312,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
426,"11-026 CAMPBELL R",NA,15.721577302098648,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
427,"11-028 PORT HARDY",NA,14.235612036458338,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
428,"11-034 MEADOWLAKE",NA,0.03031211966911765,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
429,"11-057 KENNEY DAM",NA,0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
430,"11-082 NASS RIVER",NA,6.352169916176467,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
431,"11-102 Fairy Lake",NA,7.750795487530634,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
432,"11-118 BEAVERFOOT",NA,0.02246849644607843,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
433,"11-137 PENNINGTON",NA,0.39615288948376226,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
434,"11-150 GOLD RIVER",NA,14.21824227345282,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
435,"11-200 MORESBY IS",NA,11.585691464690576,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
436,"11-208 SUMMERLAND",NA,3.210919952787989,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
437,"11-210 CHILLIWACK",NA,9.990291252696084,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
438,"11-212 POINT GREY",NA,14.631092396308205,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
439,"11-232 ADAMS LAKE",NA,9.545138123590688,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
440,"11-237 TATLA LAKE",NA,0.13798106962316178,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
441,"11-248 NIMPO LAKE",NA,0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
442,"11-316 WINDERMERE",NA,6.174831451148897,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
443,"11-414 COMOX LAKE",NA,14.686862942218136,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
444,"11-426 QUADRA IS.",NA,14.357188170986522,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
445,"11-611 Barrowtown",NA,20.553045515272736,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
446,"11-900 SYRINGA CR",NA,10.07052407735907,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
447,"11-003 BORDER ROAD",NA,0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
448,"11-016 COLUMBIA LK",NA,7.908584980867034,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
449,"11-033 Bridge Lake",NA,0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
450,"11-036 CARDIFF MTN",NA,0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
451,"11-037 TATLAYOKO L",NA,2.924928793367034,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
452,"11-045 WILLIAMS LK",NA,2.9393934590992643,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
453,"11-049 BELLA COOLA",NA,11.481766302450971,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
454,"11-065 MCLEOD LAKE",NA,0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
455,"11-067 FRASER LAKE",NA,1.8985275521292888,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
456,"11-133 Eaganbridge",NA,0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
457,"11-167 Ormond Lake",NA,0.43207377665441177,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
458,"11-181 Glen Vowell",NA,8.985749713112744,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
459,"11-207 GRAND FORKS",NA,5.07832292201287,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
460,"11-213 SALTERY BAY",NA,14.97958939756435,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
461,"11-216 CANAL FLATS",NA,0.19258876925551469,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
462,"11-226 STELLA LAKE",NA,16.028598312362135,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
463,"11-228 VICTORIA LK",NA,13.955774963419112,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
464,"11-235 RISKE CREEK",NA,0.13117693635110295,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
465,"11-245 MELDRUM CR.",NA,4.765698014031862,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
466,"11-265 SUMMIT LAKE",NA,0.068860540625,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
467,"11-267 Pinchi Lake",NA,0.23712379640012257,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
468,"11-271 KITSUMKALUM",NA,14.974461103462012,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
469,"11-317 DUNCAN LAKE",NA,2.5537868427542887,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
470,"11-323 PEM MEADOWS",NA,15.340193544148288,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
471,"11-411 Maple Ridge",NA,16.913300897273256,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
472,"11-413 NANAIMO RIV",NA,15.65809122149205,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
473,"11-419 CREIGHTON V",NA,3.856412642754288,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
474,"11-420 CANOE POINT",NA,10.978736972564333,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
475,"11-423 DUFFEY LAKE",NA,1.4942840269761029,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
476,"11-430 SUCCOUR CR.",NA,2.2766075416207103,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
477,"11-511 Skookumchuk",NA,13.634529546400124,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
478,"11-709 OSPREY LAKE",NA,0.23916706602328427,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
479,"04-105 WATERTON PRK",NA,0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
480,"11-002 PORT RENFREW",NA,3.1513841568014707,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
481,"11-012 SUNSHINE CST",NA,15.043334546905657,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
482,"11-030 ESPLANADE RG",NA,4.668807264016545,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
483,"11-031 GOLDSTREAM R",NA,5.799155396369485,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
484,"11-032 SCOTCH CREEK",NA,1.1544287323069855,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
485,"11-043 HENDRIX LAKE",NA,0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
486,"11-044 KEITHLEY CR.",NA,0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
487,"11-046 ALEXIS CREEK",NA,0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
488,"11-048 HECKMAN PASS",NA,0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
489,"11-068 PINKUT CREEK",NA,0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
490,"11-075 WILLISTON LK",NA,0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
491,"11-131 Big Bend Hwy",NA,7.131759016375608,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
492,"11-139 CHILKAT PASS",NA,5.433953383448224,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
493,"11-153 FRASER RIVER",NA,0.03739917578125,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
494,"11-211 PITT MEADOWS",NA,13.314385228201589,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
495,"11-214 WICKANINNISH",NA,14.5472679429228,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
496,"11-221 PLEASANT VAL",NA,2.729106490027573,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
497,"11-230 ILLECILEWAET",NA,0.6776442082107842,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
498,"11-234 LAC LA HACHE",NA,1.450135204764093,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
499,"11-254 SUGARBOWL MT",NA,0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
500,"11-270 TELKWA HI RD",NA,8.7636961442402,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
501,"11-304 Premier Lake",NA,13.179003566559432,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
502,"11-401 SALT SPR. IS",NA,11.742389750934434,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
503,"11-402 COWICHAN LK.",NA,8.872144364583326,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
504,"11-407 CHRISTIAN VL",NA,2.389609147058823,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
505,"11-721 LOWER NICOLA",NA,6.709254683026958,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
506,"11-017 SPILLIMACHEEN",NA,7.662502365134803,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
507,"11-079 Kwanika Creek",NA,0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
508,"11-083 Gitwinksihlkw",NA,14.027617328523274,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
509,"11-106 Kinaskan Lake",NA,0.5336144130514706,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
510,"11-126 CAMPBELL LAKE",NA,15.311907419362749,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
511,"11-199 Rennell Sound",NA,14.3386195018076,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
512,"11-217 TOBY CREEK RD",NA,2.0791031298713234,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
513,"11-236 FLETCHER LAKE",NA,0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
514,"11-255 PRINCE GEORGE",NA,2.0292980992647056,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
515,"11-299 Port Clements",NA,13.796327754243263,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
516,"11-309 UPPER ASHNOLA",NA,0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
517,"11-328 Nahwitti Lake",NA,14.342507321461412,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
518,"11-339 HAINES SUMMIT",NA,5.861958621323528,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
519,"11-513 Texada Island",NA,13.28652631723346,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
520,"11-300 Skidegate Lake",NA,11.86987528403799,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
521,"11-612 SQUAMISH RIVER",NA,14.161020115165442,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
522,"11-614 Mt. Washington",NA,12.443587936397062,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
523,"11-622 BOTANIE VALLEY",NA,4.366690593520222,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
524,"11-229 BLAEBERRY RIVER",NA,3.007475019607843,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
525,"11-410 CHILLIWACK LAKE",NA,3.014064059237132,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
526,"11-078 GERMANSEN LANDING",NA,0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
527,"11-310 Silver Skagit Road",NA,1.2817566513633576,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
0,"BLY",69060,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,"ALMO",33226,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,"EWAN",89039,3.593843961688112,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,"GLEN",53137,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,"JOEL",33204,10.574240765456496,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,"LIMA",53097,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,"LYNN",85024,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,"MESA",89082,0.04728176838235294,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,"ROME",69164,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,"RUCH",69226,0.1375137611060049,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,"SCIO",69034,1.7789652761642156,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,"SULA",53036,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,"TROY",69207,0.01159194895833333,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,"ADAIR",69033,17.278750849754903,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,"ALBEE",69006,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,"ARLEE",53015,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,"AVERY",33003,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,"BAKER",33010,0.1685067763480392,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,"BATES",33222,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,"CAMAS",89024,9.778181209237133,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,"CANBY",69202,2.457589726133579,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,"CAREY",33220,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,"CECIL",69205,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,"CRANE",69223,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,"DERBY",69027,6.616346078645835,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,"FLORA",69007,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,"GREEN",69218,10.07572537709865,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,"INDEX",89073,4.4360687157322305,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,"MOOSE",92036,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,"NOXON",53101,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,"RIRIE",33022,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,"SALEM",69237,4.21599064105392,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,"SELMA",69250,1.1043219459252454,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,"TWISP",89005,4.863913023590685,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,"UNITY",69214,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,"ADRIAN",69056,0.0322744993872549,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,"ALPINE",92051,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,"ASOTIN",89023,0.4902582241421568,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,"COBALT",33209,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,"COOLIN",33029,1.432845775796569,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,"COUGAR",89018,15.081649763296566,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,"CURLEW",89051,2.3061764518075982,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,"CUSICK",89032,0.3224340502297794,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,"DAYTON",69040,16.044533292616425,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,"DORRIS",14166,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,"DUBOIS",33015,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,"ELKTON",69050,14.179050875735294,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,"GOLDEN",33008,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,"ILWACO",89040,16.096634871277576,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,"IMNAHA",69008,2.3287167162224263,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,"JOSEPH",69035,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,"KELLER",89007,4.360645174678309,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,"LORANE",69243,23.19635941965379,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,"MADRAS",69211,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,"MALDEN",89058,8.243918205928308,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,"MAZAMA",89068,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,"MERCER",89021,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,"NAPLES",33001,7.146870420726102,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,"OCHOCO",69212,0.00910428152573529,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,"ODESSA",89076,0.06864373229166668,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,"OZETTE",89001,5.355514135661763,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,"PE ELL",89078,12.929703515762885,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,"PICABO",33219,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,"PIERCE",33205,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,"POLSON",53014,1.1506566323835783,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,"QUINCY",89037,0.930970628661152,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,"RONALD",89035,1.0196224640778189,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,"SALADO",69009,14.62617331718749,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,"SPARTA",69038,3.304271460508577,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,"TIMBER",69001,5.130166596078433,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,"UMPQUA",69018,10.831694628875612,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,"VERLOT",89904,3.569595181571692,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,"VICTOR",53901,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,"WAPATO",89020,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,"WILBUR",89038,1.3647288073835775,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,"WILSON",92052,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,"YAKIMA",89081,0.20862687032781865,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,"ACEQUIA",33026,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,"AUGUSTA",53016,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,"BLITZEN",69030,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,"BOULDER",53028,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,"BRADMAN",53904,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,"CARLTON",89049,4.899892922794117e-4,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,"CHALLIS",33013,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,"CLINTON",53026,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,"CONNELL",89022,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,"CRATERS",33020,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,"CROWLEY",69024,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,"EVERETT",89034,15.360612342616433,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,"GIFFORD",33004,7.779042455484067,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,"GLACIER",89028,0.33146629546568623,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,"GLASGOW",69117,13.799850926792288,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,"GRANITE",69049,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,"KENDALL",89027,11.060850099172802,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,"LAURIER",89070,9.181008590042886,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,"LEADORE",33014,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,"LOGDELL",69013,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,"MACDOEL",14168,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,"MAMMOTH",92030,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,"MCCHORD",89910,12.4138656522212,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,"MENDOTA",89042,12.08724201770833,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,"MERRILL",69228,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,"MIKKALO",69204,1.4925800033241416,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,"MIVODEN",33002,0.5109358470588234,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,"MOLALLA",69901,7.67465740614277,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,"MT HOOD",69043,12.07491759416361,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,"PAISLEY",69029,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,"PAUNINA",69245,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,"POMEROY",89065,0.4172162321384804,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,"PRESTON",33228,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,"RAINIER",89079,13.316393241865812,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,"RAYMOND",89059,17.1222790315717,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,"REARDAN",89016,9.343956834359693,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,"RIMROCK",89019,0.0429294921875,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,"SANTIAM",69903,11.033995458226102,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,"SILVIES",69248,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,"SISTERS",69238,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,"SNOWDEN",89025,14.727599053676464,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,"ST MARY",53003,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,"SULPHUR",89164,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,"SUNBEAM",33213,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,"TAHOLAH",89009,14.817198115579052,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,"WICKIUP",69014,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,"WOODMAN",53025,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,"ZUMWALT",69905,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,"BAY VIEW",89066,16.752866997809438,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,"BREWSTER",89006,2.95950836640625,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,"BUCHANAN",69023,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,"BURGDORF",33208,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,"CABARTON",33111,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,"CHESTNUT",53039,0,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
